order_id,customer_id,order_date,order_year,order_month,week_of_year,order_channel,payment_method,gross_amount_jd,discount_jd,net_amount_jd,points_earned,points_redeemed,points_balance_after,season_event
O202600995,C0064,2026-03-31,2026,March,14,Delivery,Cash,22.42,0,22.42,224,0,524,Normal
O202600996,C0028,2026-03-31,2026,March,14,Delivery,Cash,4.75,0,4.75,47,0,173,Normal
O202600997,C0086,2026-03-31,2026,March,14,Pickup,Card,9.74,0,9.74,97,0,565,Normal
O202600998,C0115,2026-03-31,2026,March,14,In-store,Card,3.86,0,3.86,38,0,676,Normal
O202600999,C0086,2026-03-31,2026,March,14,Delivery,Card,1,0,1,10,0,575,Normal
O202601000,C0008,2026-03-31,2026,March,14,Delivery,Card,0.5,0,0.5,5,0,397,Normal
O202601001,C0067,2026-03-31,2026,March,14,In-store,Card,0.9,0.03,0.87,8,0,331,Normal
O202601002,C0054,2026-03-31,2026,March,14,In-store,Card,8.05,0.24,7.81,78,0,287,Normal
O202601003,C0141,2026-04-01,2026,April,14,Delivery,Card,4.35,0,4.35,43,0,267,Normal
O202601004,C0117,2026-04-01,2026,April,14,In-store,Cash,8.6,0,8.6,86,0,450,Normal
O202601005,C0002,2026-04-01,2026,April,14,In-store,Card,2.6,0,2.6,26,0,223,Normal
O202601006,C0006,2026-04-01,2026,April,14,In-store,Card,0.6,0,0.6,6,0,95,Normal
O202601007,C0029,2026-04-01,2026,April,14,Delivery,Card,2.5,0,2.5,25,0,304,Normal
O202601008,C0127,2026-04-01,2026,April,14,Pickup,Card,3.95,0.12,3.83,38,0,270,Normal
O202601009,C0099,2026-04-01,2026,April,14,In-store,Card,1.28,0,1.28,12,0,309,Normal
O202601010,C0066,2026-04-01,2026,April,14,Pickup,Wallet,1.05,0,1.05,10,0,299,Normal
O202601011,C0051,2026-04-01,2026,April,14,Delivery,Card,3.7,0,3.7,37,0,163,Normal
O202601012,C0113,2026-04-01,2026,April,14,In-store,Card,0.25,0,0.25,2,0,385,Normal
O202601013,C0033,2026-04-02,2026,April,14,Pickup,Card,1.7,0,1.7,17,0,690,Normal
O202601014,C0079,2026-04-02,2026,April,14,Delivery,Cash,0.65,0,0.65,6,0,508,Normal
O202601015,C0081,2026-04-02,2026,April,14,Delivery,Cash,3.84,0,3.84,38,0,158,Normal
O202601016,C0097,2026-04-02,2026,April,14,Pickup,Cash,2,0,2,20,0,275,Normal
O202601017,C0118,2026-04-02,2026,April,14,Pickup,Card,2.49,0,2.49,24,0,453,Normal
O202601018,C0057,2026-04-02,2026,April,14,Delivery,Card,2.4,0,2.4,24,0,556,Normal
O202601019,C0027,2026-04-02,2026,April,14,Delivery,Cash,2.35,0.07,2.28,22,0,284,Normal
O202601020,C0131,2026-04-02,2026,April,14,Pickup,Card,1.2,0,1.2,12,0,283,Normal
O202601021,C0025,2026-04-03,2026,April,14,Delivery,Card,1,0,1,10,0,294,Normal
O202601022,C0042,2026-04-03,2026,April,14,Delivery,Card,12.1,0,12.1,121,0,491,Normal
O202601023,C0006,2026-04-03,2026,April,14,In-store,Wallet,1.6,0.05,1.55,15,0,110,Normal
O202601024,C0032,2026-04-03,2026,April,14,Delivery,Cash,5,0,5,50,0,478,Normal
O202601025,C0046,2026-04-03,2026,April,14,In-store,Card,6.96,0,6.96,69,0,424,Normal
O202601026,C0139,2026-04-04,2026,April,14,In-store,Wallet,12.58,0,12.58,125,0,704,Normal
O202601027,C0108,2026-04-04,2026,April,14,In-store,Card,1.44,0,1.44,14,0,694,Normal
O202601028,C0110,2026-04-04,2026,April,14,In-store,Card,5.47,0,5.47,54,0,433,Normal
O202601029,C0066,2026-04-04,2026,April,14,In-store,Cash,1.65,0,1.65,16,0,315,Normal
O202601030,C0003,2026-04-04,2026,April,14,In-store,Cash,7.7,0.23,7.47,74,0,414,Normal
O202601031,C0143,2026-04-04,2026,April,14,Delivery,Cash,1.08,0,1.08,10,0,228,Normal
O202601032,C0066,2026-04-04,2026,April,14,In-store,Card,7.68,0.23,7.45,74,0,389,Normal
O202601033,C0084,2026-04-04,2026,April,14,Pickup,Card,2.1,0,2.1,21,0,447,Normal
O202601034,C0068,2026-04-04,2026,April,14,Pickup,Cash,1.6,0,1.6,16,0,183,Normal
O202601035,C0056,2026-04-04,2026,April,14,Pickup,Cash,4,0,4,40,0,546,Normal
O202601036,C0078,2026-04-04,2026,April,14,In-store,Cash,10.31,0,10.31,103,0,429,Normal
O202601037,C0104,2026-04-04,2026,April,14,In-store,Card,3.27,0,3.27,32,0,329,Normal
O202601038,C0028,2026-04-04,2026,April,14,Pickup,Cash,1.2,0,1.2,12,0,185,Normal
O202601039,C0024,2026-04-05,2026,April,15,In-store,Card,2.31,0,2.31,23,0,139,Normal
O202601040,C0068,2026-04-05,2026,April,15,Pickup,Wallet,4.68,0,4.68,46,0,229,Normal
O202601041,C0086,2026-04-05,2026,April,15,In-store,Cash,7.67,0,7.67,76,0,651,Normal
O202601042,C0107,2026-04-05,2026,April,15,Delivery,Card,4.8,0,4.8,48,0,189,Normal
O202601043,C0086,2026-04-05,2026,April,15,Delivery,Card,4.42,0,4.42,44,0,695,Normal
O202601044,C0093,2026-04-05,2026,April,15,Delivery,Cash,20.13,0,20.13,201,0,475,Normal
O202601045,C0057,2026-04-05,2026,April,15,Delivery,Cash,3.34,0.1,3.24,32,0,588,Normal
O202601046,C0143,2026-04-05,2026,April,15,Pickup,Card,1.5,0,1.5,15,0,243,Normal
O202601047,C0138,2026-04-05,2026,April,15,Delivery,Card,7.6,0,7.6,76,0,493,Normal
O202601048,C0102,2026-04-05,2026,April,15,Pickup,Card,2.75,0,2.75,27,0,181,Normal
O202601049,C0030,2026-04-05,2026,April,15,Pickup,Card,6.86,0,6.86,68,0,365,Normal
O202601050,C0122,2026-04-05,2026,April,15,Pickup,Card,1.75,0,1.75,17,0,388,Normal
O202601051,C0069,2026-04-05,2026,April,15,Pickup,Card,17.65,0.53,17.12,171,0,529,Normal
O202601052,C0043,2026-04-06,2026,April,15,Pickup,Cash,3.7,0,3.7,37,0,102,Normal
O202601053,C0121,2026-04-06,2026,April,15,In-store,Cash,0.6,0,0.6,6,0,456,Normal
O202601054,C0087,2026-04-06,2026,April,15,In-store,Cash,19,0,19,190,0,386,Normal
O202601055,C0091,2026-04-06,2026,April,15,Pickup,Card,13.95,0,13.95,139,0,449,Normal
O202601056,C0085,2026-04-06,2026,April,15,Pickup,Card,2.49,0.07,2.42,24,0,211,Normal
O202601057,C0071,2026-04-06,2026,April,15,Pickup,Cash,2.69,0,2.69,26,0,311,Normal
O202601058,C0122,2026-04-07,2026,April,15,Delivery,Card,11.29,0,11.29,112,0,500,Normal
O202601059,C0033,2026-04-07,2026,April,15,In-store,Card,2.8,0,2.8,28,0,718,Normal
O202601060,C0093,2026-04-07,2026,April,15,In-store,Cash,2.54,0,2.54,25,0,500,Normal
O202601061,C0140,2026-04-07,2026,April,15,In-store,Cash,2.55,0.08,2.47,24,0,137,Normal
O202601062,C0071,2026-04-07,2026,April,15,In-store,Wallet,1.08,0.03,1.05,10,0,321,Normal
O202601063,C0013,2026-04-07,2026,April,15,Pickup,Cash,3.69,0,3.69,36,0,238,Normal
O202601064,C0090,2026-04-07,2026,April,15,In-store,Card,2.15,0,2.15,21,0,82,Normal
O202601065,C0086,2026-04-07,2026,April,15,Delivery,Cash,7.27,0,7.27,72,0,767,Normal
O202601066,C0096,2026-04-08,2026,April,15,Pickup,Card,7.69,0,7.69,76,0,434,Normal
O202601067,C0085,2026-04-08,2026,April,15,In-store,Card,18.31,0,18.31,183,0,394,Normal
O202601068,C0047,2026-04-08,2026,April,15,Delivery,Cash,1.57,0,1.57,15,0,393,Normal
O202601069,C0083,2026-04-08,2026,April,15,Pickup,Card,28.79,0,28.79,287,0,688,Normal
O202601070,C0097,2026-04-08,2026,April,15,Pickup,Cash,12.37,0,12.37,123,0,398,Normal
O202601071,C0119,2026-04-08,2026,April,15,In-store,Wallet,0.4,0,0.4,4,0,971,Normal
O202601072,C0145,2026-04-08,2026,April,15,Pickup,Card,14.25,0,14.25,142,0,427,Normal
O202601073,C0001,2026-04-09,2026,April,15,Delivery,Wallet,0.49,0,0.49,4,0,535,Normal
O202601074,C0133,2026-04-09,2026,April,15,In-store,Card,1,0,1,10,0,378,Normal
O202601075,C0005,2026-04-09,2026,April,15,Delivery,Cash,1.65,0,1.65,16,0,655,Normal
O202601076,C0113,2026-04-09,2026,April,15,Delivery,Card,10.6,0,10.6,106,0,491,Normal
O202601077,C0043,2026-04-09,2026,April,15,Pickup,Cash,6.68,0,6.68,66,0,168,Normal
O202601078,C0046,2026-04-09,2026,April,15,Delivery,Cash,6,0,6,60,0,484,Normal
O202601079,C0059,2026-04-10,2026,April,15,Delivery,Cash,4.09,0,4.09,40,0,439,Normal
O202601080,C0038,2026-04-10,2026,April,15,Pickup,Card,6.59,0,6.59,65,0,393,Normal
O202601081,C0026,2026-04-10,2026,April,15,In-store,Cash,1,0.03,0.97,9,0,126,Normal
O202601082,C0015,2026-04-10,2026,April,15,Delivery,Card,0.25,0,0.25,2,0,255,Normal
O202601083,C0119,2026-04-10,2026,April,15,Pickup,Card,5.8,0,5.8,58,150,879,Normal
O202601084,C0097,2026-04-10,2026,April,15,In-store,Cash,5.32,0,5.32,53,0,451,Normal
O202601085,C0067,2026-04-10,2026,April,15,Pickup,Card,0.75,0,0.75,7,0,338,Normal
O202601086,C0037,2026-04-10,2026,April,15,Delivery,Card,18.68,0,18.68,186,0,314,Normal
O202601087,C0148,2026-04-10,2026,April,15,Pickup,Card,1.5,0,1.5,15,0,273,Normal
O202601088,C0113,2026-04-11,2026,April,15,Delivery,Cash,3.6,0.11,3.49,34,0,525,Normal
O202601089,C0032,2026-04-11,2026,April,15,In-store,Card,4.5,0.14,4.36,43,0,521,Normal
O202601090,C0140,2026-04-11,2026,April,15,In-store,Card,1.2,0,1.2,12,0,149,Normal
O202601091,C0014,2026-04-11,2026,April,15,Delivery,Wallet,1.24,0,1.24,12,0,218,Normal
O202601092,C0150,2026-04-11,2026,April,15,In-store,Card,0.35,0,0.35,3,0,178,Normal
O202601093,C0133,2026-04-11,2026,April,15,In-store,Cash,6.35,0,6.35,63,0,441,Normal
O202601094,C0065,2026-04-11,2026,April,15,Pickup,Cash,6.69,0.2,6.49,64,0,292,Normal
O202601095,C0079,2026-04-11,2026,April,15,In-store,Card,5.45,0,5.45,54,0,562,Normal
O202601096,C0050,2026-04-11,2026,April,15,Delivery,Cash,6.76,0,6.76,67,0,237,Normal
O202601097,C0088,2026-04-11,2026,April,15,Pickup,Card,2.25,0,2.25,22,0,130,Normal
O202601098,C0017,2026-04-11,2026,April,15,In-store,Card,7.34,0.22,7.12,71,0,381,Normal
O202601099,C0014,2026-04-12,2026,April,16,Delivery,Wallet,7.05,0,7.05,70,0,288,Normal
O202601100,C0037,2026-04-12,2026,April,16,Pickup,Card,2.4,0,2.4,24,0,338,Normal
O202601101,C0094,2026-04-12,2026,April,16,Delivery,Card,1.9,0,1.9,19,0,558,Normal
O202601102,C0140,2026-04-12,2026,April,16,Delivery,Card,26.1,0,26.1,261,0,410,Normal
O202601103,C0049,2026-04-12,2026,April,16,In-store,Card,2.25,0,2.25,22,0,730,Normal
O202601104,C0129,2026-04-12,2026,April,16,Delivery,Card,0.6,0,0.6,6,0,157,Normal
O202601105,C0076,2026-04-12,2026,April,16,In-store,Cash,4,0,4,40,0,415,Normal
O202601106,C0027,2026-04-12,2026,April,16,Pickup,Cash,4.8,0,4.8,48,0,332,Normal
O202601107,C0060,2026-04-12,2026,April,16,Pickup,Card,11.09,0,11.09,110,0,585,Normal
O202601108,C0020,2026-04-12,2026,April,16,In-store,Card,2.4,0,2.4,24,0,177,Normal
O202601109,C0002,2026-04-12,2026,April,16,Delivery,Card,2.04,0,2.04,20,0,243,Normal
O202601110,C0044,2026-04-12,2026,April,16,In-store,Card,2.25,0,2.25,22,0,260,Normal
O202601111,C0091,2026-04-13,2026,April,16,In-store,Card,2.25,0,2.25,22,0,471,Normal
O202601112,C0110,2026-04-13,2026,April,16,Pickup,Card,0.6,0,0.6,6,0,439,Normal
O202601113,C0025,2026-04-13,2026,April,16,Delivery,Cash,1.8,0,1.8,18,0,312,Normal
O202601114,C0084,2026-04-13,2026,April,16,Delivery,Cash,1.75,0,1.75,17,0,464,Normal
O202601115,C0113,2026-04-13,2026,April,16,Delivery,Wallet,3.28,0,3.28,32,100,457,Normal
O202601116,C0136,2026-04-13,2026,April,16,Pickup,Wallet,4.74,0,4.74,47,0,312,Normal
O202601117,C0057,2026-04-13,2026,April,16,In-store,Wallet,3.95,0.12,3.83,38,0,626,Normal
O202601118,C0113,2026-04-14,2026,April,16,In-store,Card,5.89,0,5.89,58,0,515,Normal
O202601119,C0148,2026-04-14,2026,April,16,Delivery,Cash,23.69,0.71,22.98,229,0,502,Normal
O202601120,C0036,2026-04-14,2026,April,16,In-store,Cash,7.14,0,7.14,71,0,268,Normal
O202601121,C0118,2026-04-14,2026,April,16,Pickup,Card,2.7,0,2.7,27,0,480,Normal
O202601122,C0035,2026-04-14,2026,April,16,In-store,Card,1.95,0,1.95,19,0,688,Normal
O202601123,C0018,2026-04-14,2026,April,16,Delivery,Cash,5.8,0,5.8,58,0,269,Normal
O202601124,C0111,2026-04-14,2026,April,16,Pickup,Cash,4.8,0,4.8,48,0,136,Normal
O202601125,C0102,2026-04-14,2026,April,16,Delivery,Cash,1.85,0,1.85,18,0,199,Normal
O202601126,C0037,2026-04-14,2026,April,16,Delivery,Cash,7.35,0,7.35,73,0,411,Normal
O202601127,C0147,2026-04-14,2026,April,16,Pickup,Wallet,1.42,0,1.42,14,0,236,Normal
O202601128,C0123,2026-04-15,2026,April,16,Delivery,Card,5.3,0,5.3,53,0,463,Normal
O202601129,C0053,2026-04-15,2026,April,16,Delivery,Cash,5.86,0,5.86,58,0,447,Normal
O202601130,C0002,2026-04-15,2026,April,16,Pickup,Cash,22.29,0.67,21.62,216,0,459,Normal
O202601131,C0140,2026-04-15,2026,April,16,In-store,Card,9.2,0,9.2,92,0,502,Normal
O202601132,C0043,2026-04-16,2026,April,16,In-store,Card,4.68,0,4.68,46,0,214,Normal
O202601133,C0142,2026-04-16,2026,April,16,Pickup,Cash,11.01,0,11.01,110,0,404,Normal
O202601134,C0097,2026-04-16,2026,April,16,Pickup,Card,2.24,0.07,2.17,21,0,472,Normal
O202601135,C0131,2026-04-16,2026,April,16,Pickup,Card,12.99,0,12.99,129,0,412,Normal
O202601136,C0024,2026-04-16,2026,April,16,In-store,Cash,9.35,0,9.35,93,0,232,Normal
O202601137,C0113,2026-04-16,2026,April,16,Delivery,Card,10.25,0,10.25,102,0,617,Normal
O202601138,C0010,2026-04-16,2026,April,16,In-store,Cash,2.7,0,2.7,27,0,526,Normal
O202601139,C0092,2026-04-17,2026,April,16,Delivery,Cash,3.35,0,3.35,33,0,204,Normal
O202601140,C0086,2026-04-17,2026,April,16,In-store,Cash,8.13,0,8.13,81,0,848,Normal
O202601141,C0147,2026-04-17,2026,April,16,In-store,Cash,1,0,1,10,0,246,Normal
O202601142,C0032,2026-04-17,2026,April,16,Delivery,Cash,3.5,0,3.5,35,0,556,Normal
O202601143,C0077,2026-04-17,2026,April,16,In-store,Card,2.83,0,2.83,28,0,538,Normal
O202601144,C0143,2026-04-17,2026,April,16,In-store,Cash,3.1,0,3.1,31,0,274,Normal
O202601145,C0132,2026-04-17,2026,April,16,Pickup,Cash,1.13,0,1.13,11,0,291,Normal
O202601146,C0146,2026-04-18,2026,April,16,In-store,Card,7.24,0,7.24,72,0,776,Normal
O202601147,C0044,2026-04-18,2026,April,16,Delivery,Card,1.5,0,1.5,15,0,275,Normal
O202601148,C0120,2026-04-18,2026,April,16,Pickup,Card,8.6,0,8.6,86,0,168,Normal
O202601149,C0036,2026-04-18,2026,April,16,Delivery,Card,5.44,0,5.44,54,0,322,Normal
O202601150,C0129,2026-04-18,2026,April,16,Delivery,Card,2.95,0,2.95,29,0,186,Normal
O202601151,C0080,2026-04-18,2026,April,16,Delivery,Wallet,2.37,0,2.37,23,0,219,Normal
O202601152,C0001,2026-04-18,2026,April,16,Pickup,Wallet,1.39,0.04,1.35,13,0,548,Normal
O202601153,C0122,2026-04-18,2026,April,16,Delivery,Wallet,2.79,0.08,2.71,27,0,527,Normal
O202601154,C0063,2026-04-18,2026,April,16,Delivery,Wallet,1.95,0,1.95,19,0,257,Normal
O202601155,C0147,2026-04-18,2026,April,16,In-store,Wallet,2.25,0,2.25,22,0,268,Normal
O202601156,C0017,2026-04-18,2026,April,16,Pickup,Card,1.99,0,1.99,19,0,400,Normal
O202601157,C0064,2026-04-18,2026,April,16,Pickup,Card,5.24,0,5.24,52,0,576,Normal
O202601158,C0093,2026-04-19,2026,April,17,In-store,Cash,9.25,0,9.25,92,0,592,Normal
O202601159,C0107,2026-04-19,2026,April,17,Delivery,Cash,0.6,0,0.6,6,0,195,Normal
O202601160,C0100,2026-04-19,2026,April,17,Pickup,Cash,1.89,0,1.89,18,0,198,Normal
O202601161,C0083,2026-04-19,2026,April,17,Pickup,Card,12.55,0,12.55,125,0,813,Normal
O202601162,C0130,2026-04-19,2026,April,17,In-store,Card,2.36,0,2.36,23,0,511,Normal
O202601163,C0134,2026-04-19,2026,April,17,Pickup,Card,5.76,0.17,5.59,55,0,258,Normal
O202601164,C0094,2026-04-19,2026,April,17,Pickup,Wallet,1.95,0,1.95,19,0,577,Normal
O202601165,C0037,2026-04-19,2026,April,17,In-store,Cash,1.12,0.03,1.09,10,0,421,Normal
O202601166,C0056,2026-04-19,2026,April,17,Delivery,Card,17.3,0,17.3,173,0,719,Normal
O202601167,C0076,2026-04-19,2026,April,17,In-store,Card,1.6,0,1.6,16,0,431,Normal
O202601168,C0088,2026-04-19,2026,April,17,Delivery,Cash,5.6,0,5.6,56,0,186,Normal
O202601169,C0085,2026-04-20,2026,April,17,Delivery,Card,1.25,0,1.25,12,0,406,Normal
O202601170,C0013,2026-04-20,2026,April,17,Delivery,Card,11.3,0,11.3,113,0,351,Normal
O202601171,C0023,2026-04-20,2026,April,17,In-store,Cash,13.6,0,13.6,136,0,219,Normal
O202601172,C0073,2026-04-20,2026,April,17,Pickup,Cash,7.05,0.21,6.84,68,0,266,Normal
O202601173,C0104,2026-04-20,2026,April,17,Pickup,Cash,0.66,0,0.66,6,0,335,Normal
O202601174,C0065,2026-04-20,2026,April,17,Pickup,Card,0.75,0,0.75,7,0,299,Normal
O202601175,C0090,2026-04-20,2026,April,17,Pickup,Card,2.05,0,2.05,20,0,102,Normal
O202601176,C0005,2026-04-21,2026,April,17,In-store,Cash,3.59,0,3.59,35,0,690,Normal
O202601177,C0037,2026-04-21,2026,April,17,In-store,Cash,4.23,0,4.23,42,0,463,Normal
O202601178,C0056,2026-04-21,2026,April,17,Pickup,Card,5.55,0,5.55,55,150,624,Normal
O202601179,C0045,2026-04-21,2026,April,17,Delivery,Cash,18.49,0,18.49,184,0,375,Normal
O202601180,C0147,2026-04-21,2026,April,17,Pickup,Cash,9.21,0,9.21,92,0,360,Normal
O202601181,C0002,2026-04-22,2026,April,17,In-store,Wallet,4.74,0,4.74,47,0,506,Normal
O202601182,C0141,2026-04-22,2026,April,17,Delivery,Card,3.24,0,3.24,32,0,299,Normal
O202601183,C0106,2026-04-22,2026,April,17,Delivery,Card,0.35,0,0.35,3,0,207,Normal
O202601184,C0025,2026-04-22,2026,April,17,Delivery,Card,5.3,0,5.3,53,0,365,Normal
O202601185,C0045,2026-04-22,2026,April,17,Delivery,Card,0.65,0,0.65,6,0,381,Normal
O202601186,C0033,2026-04-22,2026,April,17,Pickup,Card,5.64,0,5.64,56,0,774,Normal
O202601187,C0052,2026-04-22,2026,April,17,In-store,Card,1.31,0.04,1.27,12,0,885,Normal
O202601188,C0144,2026-04-22,2026,April,17,Pickup,Wallet,4.5,0,4.5,45,0,55,Normal
O202601189,C0051,2026-04-22,2026,April,17,Delivery,Card,5.86,0,5.86,58,0,221,Normal
O202601190,C0133,2026-04-23,2026,April,17,Delivery,Cash,1.55,0,1.55,15,0,456,Normal
O202601191,C0040,2026-04-23,2026,April,17,In-store,Card,6.01,0,6.01,60,0,214,Normal
O202601192,C0057,2026-04-23,2026,April,17,Pickup,Cash,14.65,0,14.65,146,0,772,Normal
O202601193,C0044,2026-04-23,2026,April,17,In-store,Card,1.75,0,1.75,17,0,292,Normal
O202601194,C0002,2026-04-23,2026,April,17,In-store,Wallet,1.25,0,1.25,12,0,518,Normal
O202601195,C0140,2026-04-23,2026,April,17,In-store,Card,3.08,0,3.08,30,0,532,Normal
O202601196,C0024,2026-04-23,2026,April,17,Delivery,Card,7.3,0,7.3,73,0,305,Normal
O202601197,C0092,2026-04-23,2026,April,17,Pickup,Wallet,6.21,0,6.21,62,0,266,Normal
O202601198,C0063,2026-04-23,2026,April,17,Delivery,Cash,5.76,0.17,5.59,55,0,312,Normal
O202601199,C0011,2026-04-23,2026,April,17,In-store,Wallet,5.79,0,5.79,57,0,579,Normal
O202601200,C0041,2026-04-24,2026,April,17,In-store,Wallet,6.3,0,6.3,63,0,475,Normal
O202601201,C0073,2026-04-24,2026,April,17,Pickup,Card,3.9,0,3.9,39,0,305,Normal
O202601202,C0144,2026-04-24,2026,April,17,In-store,Cash,4.2,0,4.2,42,0,97,Normal
O202601203,C0100,2026-04-24,2026,April,17,Delivery,Card,0.9,0.03,0.87,8,0,206,Normal
O202601204,C0144,2026-04-24,2026,April,17,Delivery,Cash,1.91,0,1.91,19,0,116,Normal
O202601205,C0077,2026-04-24,2026,April,17,Delivery,Card,9.55,0,9.55,95,0,633,Normal
O202601206,C0128,2026-04-24,2026,April,17,Delivery,Cash,6.03,0.18,5.85,58,0,451,Normal
O202601207,C0143,2026-04-24,2026,April,17,In-store,Card,2.82,0,2.82,28,0,302,Normal
O202601208,C0022,2026-04-24,2026,April,17,Pickup,Cash,0.68,0.02,0.66,6,0,123,Normal
O202601209,C0086,2026-04-25,2026,April,17,Delivery,Wallet,0.49,0,0.49,4,0,852,Normal
O202601210,C0040,2026-04-25,2026,April,17,Delivery,Wallet,10.8,0,10.8,108,0,322,Normal
O202601211,C0012,2026-04-25,2026,April,17,Pickup,Card,4.3,0,4.3,43,0,382,Normal
O202601212,C0014,2026-04-25,2026,April,17,Pickup,Card,3.25,0,3.25,32,0,320,Normal
O202601213,C0010,2026-04-25,2026,April,17,Delivery,Cash,6.9,0,6.9,69,0,595,Normal
O202601214,C0058,2026-04-25,2026,April,17,Delivery,Cash,5.5,0,5.5,55,0,171,Normal
O202601215,C0075,2026-04-25,2026,April,17,Pickup,Card,3,0,3,30,0,379,Normal
O202601216,C0141,2026-04-25,2026,April,17,Delivery,Cash,0.49,0,0.49,4,0,303,Normal
O202601217,C0005,2026-04-25,2026,April,17,Delivery,Wallet,10.8,0,10.8,108,0,798,Normal
O202601218,C0073,2026-04-25,2026,April,17,In-store,Cash,2.25,0,2.25,22,0,327,Normal
O202601219,C0034,2026-04-25,2026,April,17,In-store,Card,3,0,3,30,0,321,Normal
O202601220,C0020,2026-04-25,2026,April,17,In-store,Wallet,5.75,0,5.75,57,0,234,Normal
O202601221,C0092,2026-04-26,2026,April,18,In-store,Card,4.7,0,4.7,47,0,313,Normal
O202601222,C0131,2026-04-26,2026,April,18,Delivery,Cash,2.05,0,2.05,20,0,432,Normal
O202601223,C0005,2026-04-26,2026,April,18,In-store,Card,9.79,0,9.79,97,0,895,Normal
O202601224,C0134,2026-04-26,2026,April,18,Pickup,Cash,3.85,0.12,3.73,37,0,295,Normal
O202601225,C0083,2026-04-26,2026,April,18,Pickup,Card,0.25,0,0.25,2,0,815,Normal
O202601226,C0113,2026-04-26,2026,April,18,Delivery,Card,1.31,0.04,1.27,12,0,629,Normal
O202601227,C0108,2026-04-26,2026,April,18,Delivery,Cash,20.38,0.61,19.77,197,0,891,Normal
O202601228,C0118,2026-04-26,2026,April,18,In-store,Cash,9.44,0,9.44,94,0,574,Normal
O202601229,C0077,2026-04-26,2026,April,18,Delivery,Wallet,6.59,0,6.59,65,0,698,Normal
O202601230,C0123,2026-04-26,2026,April,18,Delivery,Card,1.94,0,1.94,19,0,482,Normal
O202601231,C0059,2026-04-26,2026,April,18,Delivery,Cash,5.4,0.16,5.24,52,0,491,Normal
O202601232,C0130,2026-04-26,2026,April,18,Delivery,Card,0.75,0,0.75,7,0,518,Normal
O202601233,C0009,2026-04-27,2026,April,18,Delivery,Card,12.01,0,12.01,120,0,312,Normal
O202601234,C0060,2026-04-27,2026,April,18,Delivery,Wallet,7.18,0.22,6.96,69,0,654,Normal
O202601235,C0049,2026-04-27,2026,April,18,In-store,Cash,4.98,0,4.98,49,0,779,Normal
O202601236,C0030,2026-04-27,2026,April,18,In-store,Wallet,13.42,0,13.42,134,0,499,Normal
O202601237,C0010,2026-04-27,2026,April,18,Pickup,Card,1,0.03,0.97,9,0,604,Normal
O202601238,C0119,2026-04-27,2026,April,18,Pickup,Card,1.86,0,1.86,18,0,897,Normal
O202601239,C0082,2026-04-27,2026,April,18,In-store,Cash,12.75,0,12.75,127,0,321,Normal
O202601240,C0027,2026-04-27,2026,April,18,In-store,Card,3.95,0,3.95,39,0,371,Normal
O202601241,C0048,2026-04-27,2026,April,18,In-store,Card,8.43,0,8.43,84,100,715,Normal
O202601242,C0040,2026-04-27,2026,April,18,In-store,Wallet,3.7,0,3.7,37,0,359,Normal
O202601243,C0007,2026-04-27,2026,April,18,In-store,Cash,11.04,0,11.04,110,0,263,Normal
O202601244,C0045,2026-04-27,2026,April,18,Delivery,Wallet,5.29,0,5.29,52,0,433,Normal
O202601245,C0026,2026-04-28,2026,April,18,Pickup,Card,6.1,0.18,5.92,59,0,185,Normal
O202601246,C0017,2026-04-28,2026,April,18,Delivery,Card,0.6,0.02,0.58,5,0,405,Normal
O202601247,C0136,2026-04-28,2026,April,18,Pickup,Cash,4.87,0,4.87,48,0,360,Normal
O202601248,C0075,2026-04-28,2026,April,18,Delivery,Card,5.7,0,5.7,57,0,436,Normal
O202601249,C0119,2026-04-28,2026,April,18,In-store,Wallet,0.9,0,0.9,9,0,906,Normal
O202601250,C0007,2026-04-28,2026,April,18,Delivery,Cash,11.24,0,11.24,112,0,375,Normal
O202601251,C0020,2026-04-28,2026,April,18,Delivery,Card,2.35,0,2.35,23,0,257,Normal
O202601252,C0001,2026-04-29,2026,April,18,Pickup,Card,1.2,0,1.2,12,0,560,Normal
O202601253,C0099,2026-04-29,2026,April,18,Pickup,Cash,0.9,0,0.9,9,0,318,Normal
O202601254,C0104,2026-04-29,2026,April,18,In-store,Cash,2.55,0,2.55,25,0,360,Normal
O202601255,C0032,2026-04-29,2026,April,18,Pickup,Card,14.95,0,14.95,149,0,705,Normal
O202601256,C0027,2026-04-29,2026,April,18,Delivery,Cash,1.53,0,1.53,15,0,386,Normal
O202601257,C0038,2026-04-29,2026,April,18,In-store,Card,2,0,2,20,0,413,Normal
O202601258,C0015,2026-04-29,2026,April,18,Delivery,Cash,43.26,0,43.26,432,0,687,Normal
O202601259,C0135,2026-04-29,2026,April,18,In-store,Cash,3.03,0,3.03,30,0,356,Normal
O202601260,C0056,2026-04-29,2026,April,18,In-store,Card,0.35,0,0.35,3,0,627,Normal
O202601261,C0085,2026-04-30,2026,April,18,Pickup,Cash,4.3,0,4.3,43,0,449,Normal
O202601262,C0046,2026-04-30,2026,April,18,In-store,Cash,4.75,0,4.75,47,0,531,Normal
O202601263,C0016,2026-04-30,2026,April,18,In-store,Card,3.35,0,3.35,33,0,473,Normal
O202601264,C0045,2026-04-30,2026,April,18,In-store,Card,4.87,0,4.87,48,0,481,Normal
O202601265,C0135,2026-04-30,2026,April,18,Pickup,Card,4.75,0,4.75,47,0,403,Normal
